RA_ITEMID,ADVNUM,PARCEL,FACEVALUE,BID
6441543,001461,301013-55830000-0190,359.27,
6441544,001462,301013-55830000-0230,896.31,
6441545,001463,301013-55830000-0280,1101.14,
6441546,001464,301013-55830000-031A,500.18,
6441547,001465,301013-55830000-0340,1640.52,
6441548,001466,301013-55830000-0350,466.48,
6441549,001467,301014-00007006-0100,552.58,
6441551,001469,301014-00007020-0101,1677.57,
6441552,001470,301014-69700000-0010,512.46,
6441553,001471,301014-69700000-0220,2892.23,
6441554,001472,301014-69700002-0100,1638.45,
6441555,001473,301014-69800000-0020,2110.47,
6441559,001477,301014-69800000-1180,4127.42,
6441560,001478,301014-70190000-0050,222.43,
6441562,001480,301312-00003479-0000,102.84,
6441564,001482,301312-00003558-0001,727.36,
6441565,001483,301312-00003620-0000,197.63,
6441566,001484,301312-29940003-5550,1679.71,
6441567,001485,301312-3285000F-0040,2692.38,
6441568,001486,301312-3500000D-0110,898.27,
6441569,001487,301312-3500000E-0040,2873.06,
6441570,001488,301312-35960001-0140,4197.41,
6441571,001489,301312-35960002-0190,7784.01,
6441572,001490,301312-36100000-0081,658.5,
6441573,001491,301312-36100000-0230,995.83,
6441574,001492,301312-C285000E-0201,4072.92,
6441575,001493,310910-00000397-0100,290.92,
6441576,001494,310910-00000398-0600,525.71,
6441577,001495,310910-00000401-0000,105.86,
6441578,001496,310910-03760000-0010,516.14,
6441579,001497,310910-03760000-0020,518.72,
6441580,001498,310913-44820000-0031,2036.92,
6441581,001499,310913-44820000-0100,1140.42,
6441582,001500,310913-44820000-0190,1016.7,
6441585,001503,311013-55910000-0030,753.82,
6441586,001504,311013-55910000-0040,347.17,
6441587,001505,311013-55910000-0050,706.49,
6441588,001506,311013-55910000-0110,359.27,
6441589,001507,311014-56650003-0210,89.64,
6441590,001508,311014-56650004-0120,89.64,
6441591,001509,311014-56650004-0140,89.64,
6441592,001510,311014-56650016-0050,89.64,
6441593,001511,311014-56650016-0070,89.64,
6441594,001512,311014-56650016-0090,89.64,
6441595,001513,311014-56650016-0110,89.64,
6441596,001514,311014-56650016-0200,89.64,
6441597,001515,311014-56650016-0210,926.61,
6441598,001516,311014-56650016-0230,89.64,
6441599,001517,311014-56650016-0240,89.64,
6441600,001518,311014-56650016-0280,89.64,
6441601,001519,311014-56650016-0350,89.64,
6441602,001520,311014-56650017-0120,89.64,
6441604,001522,311014-56650017-0150,101.43,
6441605,001523,311014-56650017-0330,89.64,
6441606,001524,311014-56650017-0360,117.74,
6441607,001525,311014-56650017-0390,961.66,
6441608,001526,311014-56650018-0080,96.2,
6441609,001527,311014-56650018-0170,151.34,
6441610,001528,311014-56650018-0190,89.64,
6441611,001529,311014-56650018-0200,89.64,
6441612,001530,311014-56650018-0210,89.64,
6441613,001531,311014-56650018-0290,89.64,
6441614,001532,311014-56650018-0330,89.64,
6441615,001533,311014-56650018-0380,935.91,
6441616,001534,311014-56650019-0150,89.64,
6441617,001535,311014-56650019-0200,359.27,
6441618,001536,311014-56650019-0250,89.64,
6441619,001537,311014-56650019-0280,117.74,
6441620,001538,311014-56650020-0060,89.64,
6441621,001539,311014-56650020-0080,89.64,
6441622,001540,311014-56650020-0090,89.64,
6441623,001541,311014-56650020-0100,89.64,
6441624,001542,311014-56650020-0140,89.64,
6441627,001545,311014-56650020-0340,389.21,
6441628,001546,311014-56650020-0350,89.64,
6441629,001547,311014-56650020-0360,89.64,
6441630,001548,311014-56650020-0370,89.64,
6441631,001549,311014-56650021-0010,109.61,
6441632,001550,311014-56650021-0030,89.64,
6441633,001551,311014-56650021-0070,89.64,
6441634,001552,311014-56650021-0080,89.64,
6441635,001553,311014-56650021-0110,89.64,
6441636,001554,311014-56650031-0010,117.74,
6441637,001555,311014-56650031-0050,89.64,
6441638,001556,311014-56650031-0060,89.64,
6441639,001557,311014-56650031-0070,89.64,
6441640,001558,311014-56650031-0080,89.64,
6441641,001559,311014-56650032-0050,89.64,
6441642,001560,311014-56650032-0060,117.74,
6441644,001562,311014-56650033-0070,89.64,
6441645,001563,311014-56650033-0080,101.43,
6441646,001564,311014-56650033-0100,71.66,
6441647,001565,311014-56650033-0130,89.64,
6441648,001566,311014-56650034-0190,691,
6441649,001567,311014-56650035-0010,117.74,
6441650,001568,311014-56650035-0030,117.74,
6441651,001569,311014-56650035-0060,89.64,
6441652,001570,311014-56650035-0150,610.45,
6441653,001571,311014-56650035-0180,158.8,
6441654,001572,311014-56650035-0190,89.64,
6441655,001573,311014-56650036-0010,1901.7,
6441656,001574,311014-56650036-0090,158.34,
6441657,001575,311014-56650037-0090,89.64,
6441658,001576,311014-56650037-0100,900.76,
6441659,001577,311014-70480000-0021,195.3,
6441662,001580,311014-70480000-0111,87.87,
6441663,001581,320913-44890000-0100,735.71,
6441664,001582,320913-44890000-0240,808.31,
6441665,001583,320913-44890000-0260,627.54,
6441666,001584,320913-44890000-0280,893.15,
6441671,001589,320913-44920002-0350,598.55,
6441672,001590,320913-44920002-0370,1942.25,
6441673,001591,320913-44920002-0460,596.68,
6441676,001594,320913-44920002-0890,409.3,
6441677,001595,330812-00001328-0100,201.01,
6441678,001596,330812-00001328-0300,270.68,
6441679,001597,330813-38560000-0560,149.41,
6441680,001598,330912-00001374-0303,689.12,
6441681,001599,330912-00001394-0000,721.16,
6441682,001600,330912-00001399-0300,4084.43,
6441683,001601,330912-13720000-0020,359.27,
6441684,001602,330912-13720000-0030,359.27,
6441685,001603,330912-13720000-0031,359.27,
6441686,001604,330912-13720000-0040,980.54,
6441687,001605,330912-13720000-0060,359.27,
6441688,001606,330912-13720000-0061,1229.32,
6441689,001607,330912-13720000-0070,234.95,
6441690,001608,330912-13720000-0181,567.88,
6441691,001609,330912-13730000-0150,1431.71,
6441692,001610,330912-13740000-0020,1613.22,
6441693,001611,330912-13740000-0030,884.2,
6441694,001612,330913-00004493-0100,883.71,
6441696,001614,330913-44920000-0060,758.66,
6441697,001615,330913-44920000-0140,1501.28,
6441698,001616,330913-44920000-0390,1899.07,
6441699,001617,330913-44920000-0680,982.57,
6441701,001619,340912-13620000-0210,468.76,
6441702,001620,340912-13620000-0250,443.61,
6441703,001621,340912-13620000-0260,307.65,
6441704,001622,340913-00004495-0400,689.12,
6441705,001623,340913-00004495-1000,1431.87,
6441706,001624,340913-00004495-1500,359.27,
6441707,001625,340913-00004495-1700,359.27,
6441708,001626,340913-44900000-0090,344.79,
6441710,001628,340913-44900001-0040,359.27,
6441711,001629,340913-44950000-0080,786.98,
6441712,001630,340913-44950000-0180,359.27,
6441713,001631,340913-44960000-006A,602.31,
6441714,001632,340913-44960000-0300,307.65,
6441715,001633,340913-44960000-0310,1698.89,
6441716,001634,340913-44960000-0320,307.65,
6441718,001636,340913-44960000-0390,958.01,
6441719,001637,340913-44960000-0410,359.27,
6441721,001639,340913-44970000-0240,359.27,
6441722,001640,340913-44970000-0450,359.27,
6441724,001642,341013-56000000-0060,673.11,
6441725,001643,341013-56000000-0082,234.12,
6441726,001644,341013-56000000-0141,537.95,
6441727,001645,341013-56000000-0271,659.71,
6441729,001647,341113-00006770-0400,259.19,
6441730,001648,341113-00006773-0000,407.07,
6441731,001649,350813-39090000-0030,677.04,
6441732,001650,350813-39110000-0010,465.59,
6441733,001651,350813-39110000-0020,418.6,
6441736,001654,350913-4498000A-0090,468.78,
6441737,001655,350913-4498000A-0130,866.33,
6441738,001656,350913-4498000A-0230,772.38,
6441739,001657,350913-4498000B-0270,857.14,
6441740,001658,350913-4498000C-0060,541.22,
6441741,001659,350913-4498000D-0100,947.27,
6441742,001660,350913-4498000E-0100,1805.46,
6441743,001661,350913-4498000E-0190,392.06,
6441746,001664,351013-00005605-0000,43.06,
6441747,001665,351013-00005607-0100,1305.63,
6441749,001667,351013-00005618-0200,606.97,
6441750,001668,351013-00005622-0800,365.79,
6441753,001671,351113-00006774-0000,634.1,
6441754,001672,351113-00006775-0100,35.82,
6441755,001673,351113-6778000A-0310,5142.94,
6441756,001674,351113-6778000B-0220,46.95,
6441757,001675,351113-6778000B-0240,1900.43,
6441758,001676,351113-6778000B-0260,429.24,
6441759,001677,351113-6778000B-0300,3727.06,
6441760,001678,351113-6778000B-0350,4734.97,
6441761,001679,360813-00003914-0400,359.27,
6441762,001680,360813-00003914-0600,339.05,
6441763,001681,360911-00001060-0200,3413.04,
6441764,001682,360911-00001077-0000,527.3,
6441765,001683,360911-10860000-0300,404.26,
6441766,001684,360911-10860000-0510,380.7,
6441767,001685,360911-10860000-0640,1627.84,
6441768,001686,360911-10860000-0650,691,
6441770,001688,360913-00004500-0100,1848.87,
6441773,001691,360913-44240000-0350,538.04,
6441775,001693,360913-45000000-0010,303.78,
6441776,001694,360913-45020000-0330,967.83,
6441777,001695,360913-45020000-0370,359.27,
6441778,001696,360913-45020000-0530,1352.12,
6441779,001697,360913-45020000-0660,517.32,
6441780,001698,360913-45050000-0050,691.81,
6441781,001699,360913-45050000-0120,300.13,
6441782,001700,360913-45050000-0190,787.07,
6441783,001701,360913-45050000-0210,307.65,
6441784,001702,360913-45050000-0390,359.27,
6441785,001703,360913-45060000-0040,359.27,
6441786,001704,360913-45060000-0070,828.2,
6441787,001705,360913-45060000-0080,759.55,
6441789,001707,360913-45100000-0240,676.41,
6441791,001709,361013-00005648-0000,510.36,
6441792,001710,361013-00005648-0101,359.27,
6441793,001711,361013-00005648-0200,402.36,
6441794,001712,361013-00005648-4100,359.27,
6441795,001713,361013-00005648-7600,1688.34,
6441796,001714,361013-00005648-7700,359.27,
6441797,001715,361013-00005650-0100,1237.12,
6441799,001717,361013-00005656-0200,879.68,
6441801,001719,361013-56650001-0090,143.15,
6441802,001720,361013-56650001-0110,909.83,
6441803,001721,361013-56650001-0200,933.05,
6441804,001722,361013-56650002-0170,89.64,
6441805,001723,361013-56650003-0040,89.64,
6441806,001724,361013-56650003-0080,359.27,
6441807,001725,361013-56650003-0090,89.64,
6441809,001727,361013-56650006-0310,89.64,
6441810,001728,361013-56650007-0010,89.64,
6441811,001729,361013-56650007-0110,359.27,
6441812,001730,361013-56650007-0300,89.64,
6441813,001731,361013-56650007-0350,651.24,
6441814,001732,361013-56650007-0370,110.02,
6441815,001733,361013-56650008-0010,152.09,
6441816,001734,361013-56650008-0040,89.64,
6441817,001735,361013-56650008-0050,117.74,
6441818,001736,361013-56650008-0080,720.17,
6441819,001737,361013-56650008-0220,89.64,
6441820,001738,361013-56650008-0270,778.94,
6441821,001739,361013-56650008-0300,89.64,
6441822,001740,361013-56650008-0330,359.27,
6441823,001741,361013-56650008-0360,359.27,
6441824,001742,361013-56650008-0390,89.64,
6441825,001743,361013-56650009-0020,89.64,
6441826,001744,361013-56650009-0060,89.64,
6441827,001745,361013-56650009-0110,359.27,
6441828,001746,361013-56650009-0180,111.75,
6441829,001747,361013-56650009-0230,89.64,
6441830,001748,361013-56650009-0250,89.64,
6441831,001749,361013-56650009-0370,89.64,
6441832,001750,361013-56650009-0420,89.64,
6441833,001751,361013-56650010-0060,89.64,
6441834,001752,361013-56650010-0070,89.64,
6441835,001753,361013-56650010-0080,89.64,
6441838,001756,361013-56650010-0270,89.64,
6441839,001757,361013-56650010-0280,89.64,
6441840,001758,361013-56650010-0290,89.64,
6441841,001759,361013-56650010-0360,89.64,
6441842,001760,361013-56650010-0370,89.64,
6441843,001761,361013-56650010-0380,89.64,
6441844,001762,361013-56650010-0390,89.64,
6441845,001763,361013-56650011-0140,89.64,
6441846,001764,361013-56650011-0150,89.64,
6441847,001765,361013-56650011-0160,89.64,
6441848,001766,361013-56650011-0230,647.53,
6441849,001767,361013-56650011-0260,89.64,
6441850,001768,361013-56650011-0290,96.2,
6441851,001769,361013-56650011-0370,359.27,
6441853,001771,361013-56650012-0090,96.2,
6441854,001772,361013-56650012-0100,89.64,
6441855,001773,361013-56650012-0180,89.64,
6441856,001774,361013-56650012-0190,89.64,
6441857,001775,361013-56650012-0230,89.64,
6441858,001776,361013-56650012-0260,89.64,
6441859,001777,361013-56650012-0280,89.64,
6441860,001778,361013-56650012-0290,89.64,
6441861,001779,361013-56650012-0310,89.64,
6441862,001780,361013-56650012-0320,89.64,
6441863,001781,361013-56650013-0030,548.1,
6441864,001782,361013-56650013-0040,89.64,
6441865,001783,361013-56650013-0070,389.21,
6441867,001785,361013-56650013-0190,89.64,
6441868,001786,361013-56650013-0250,96.2,
6441869,001787,361013-56650013-0330,89.64,
6441870,001788,361013-56650013-0340,89.64,
6441871,001789,361013-56650013-0360,89.64,
6441872,001790,361013-56650013-0380,89.64,
6441873,001791,361013-56650013-0390,89.64,
6441874,001792,361013-56650014-0030,89.64,
6441875,001793,361013-56650014-0040,89.64,
6441876,001794,361013-56650014-0180,89.64,
6441877,001795,361013-56650014-0340,386.44,
6441878,001796,361013-56650015-0080,96.2,
6441879,001797,361013-56650015-0100,840.68,
6441880,001798,361013-56650015-0140,139.33,
6441881,001799,361013-56650015-0230,93.8,
6441882,001800,361013-56650015-0250,89.64,
6441883,001801,361013-56650015-0300,89.64,
6441884,001802,361013-56650015-0350,89.64,
6441885,001803,361013-56650022-0150,89.64,
6441886,001804,361013-56650022-0160,89.64,
6441887,001805,361013-56650022-0170,89.64,
6441888,001806,361013-56650022-0320,89.64,
6441889,001807,361013-56650022-0330,132.81,
6441890,001808,361013-56650022-0360,89.64,
6441891,001809,361013-56650022-0380,89.64,
6441892,001810,361013-56650023-0050,457.61,
6441893,001811,361013-56650023-0070,89.64,
6441894,001812,361013-56650023-0080,143.15,
6441895,001813,361013-56650023-0320,359.27,
6441896,001814,361013-56650024-0050,89.64,
6441897,001815,361013-56650024-0230,89.64,
6441898,001816,361013-56650024-0240,89.64,
6441899,001817,361013-56650024-0250,59.69,
6441901,001819,361013-56650025-0140,359.27,
6441902,001820,361013-56650026-0070,89.64,
6441903,001821,361013-56650026-0090,184.88,
6441904,001822,361013-56650026-0120,117.74,
6441905,001823,361013-56650026-0150,403.59,
6441906,001824,361013-56650026-0210,89.64,
6441907,001825,361013-56650026-0270,1209.12,
6441908,001826,361013-56650026-0280,101.43,
6441909,001827,361013-56650026-0320,143.15,
6441910,001828,361013-56650027-0080,89.64,
6441911,001829,361013-56650027-0110,89.64,
6441912,001830,361013-56650027-0170,78.22,
6441913,001831,361013-56650027-0180,89.64,
6441914,001832,361013-56650027-0200,78.22,
6441915,001833,361013-56650027-0210,78.22,
6441916,001834,361013-56650027-0280,89.64,
6441917,001835,361013-56650027-0300,89.64,
6441918,001836,361013-56650027-0380,89.64,
6441919,001837,361013-56650027-0420,89.64,
6441920,001838,361013-56650028-0140,89.64,
6441924,001842,361013-56650029-0130,89.64,
6441925,001843,361013-56650030-0070,89.64,
