RA_ITEMID,ADVNUM,PARCEL,FACEVALUE,BID
6433959,001848,R04827-000,169.26,
6433961,001850,R04829-002,309.91,
6433964,001853,R04829-100,716.31,
6433965,001854,R04838-005,941.45,
6433966,001855,R04838-008,560.74,
6433967,001856,R04838-012,1401.36,
6433969,001858,R04838-016,708.8,
6433970,001859,R04838-203,385.23,
6433971,001860,R04838-204,642.79,
6433972,001861,R04839-001,1633.73,
6433974,001863,R04841-000,3070.24,
6433975,001864,R04843-044,47.62,
6433976,001865,R04847-003,1011.66,
6433977,001866,R04847-007,50.91,
6433978,001867,R04850-000,1511.56,
6433979,001868,R04851-001,1845.12,
6433980,001869,R04851-004,360.43,
6433981,001870,R04851-009,1807.73,
6433982,001871,R04851-012,1265.68,
6433983,001872,R04851-105,547.93,
6433984,001873,R04853-003,41.35,
6433985,001874,R04853-113,794.39,
6433986,001875,R04853-117,963.25,
6433987,001876,R04853-205,1250.98,
6433988,001877,R04853-209,1013.59,
6433989,001878,R04853-210,1502.63,
6433991,001880,R04881-000,670.72,
6433992,001881,R04883-000,1749.28,
6433993,001882,R04903-001,109.26,
6433995,001884,R04914-000,695.54,
6433996,001885,R04915-000,2678.79,
6433997,001886,R04933-000,917.49,
6433998,001887,R04933-001,941.87,
6433999,001888,R04937-003,560.74,
6434000,001889,R04943-000,1953.29,
6434001,001890,R04948-008,1260.11,
6434002,001891,R04949-000,705.14,
6434003,001892,R04960-002,560.74,
6434004,001893,R04960-003,1926.69,
6434005,001894,R04960-004,44.37,
6434006,001895,R04964-003,178.24,
6434007,001896,R04964-006,287.96,
6434009,001898,R04967-009,1616.11,
6434010,001899,R04967-017,798.4,
6434011,001900,R04967-040,1029.34,
6434012,001901,R04967-042,560.74,
6434014,001903,R04967-080,183.28,
6434015,001904,R04967-081,1504.54,
6434016,001905,R04967-099,2217.88,
6434017,001906,R04967-142,950.04,
6434018,001907,R04967-143,1866.48,
6434019,001908,R04967-146,1272.85,
6434020,001909,R04970-001,1317.97,
6434022,001911,R04971-010,260.64,
6434023,001912,R04971-019,336.56,
6434024,001913,R04971-025,1061.64,
6434026,001915,R04971-031,1273.8,
6434027,001916,R04971-041,898.78,
6434028,001917,R04971-043,887.89,
6434029,001918,R04971-047,745.93,
6434030,001919,R04976-000,160.71,
6434031,001920,R04980-003,6610.4,
6434032,001921,R04985-000,95.67,
6434033,001922,R04993-002,623.36,
6434034,001923,R05000-004,725,
6434035,001924,R05018-000,8836.48,
6434036,001925,R05019-000,2257.32,
6434037,001926,R05022-001,560.74,
6434038,001927,R05024-001,3775.51,
6434039,001928,R05028-000,837.26,
6434040,001929,R05030-001,1091.04,
6434041,001930,R05032-000,572.87,
6434042,001931,R05032-001,977.93,
6434043,001932,R05034-002,644.44,
6434045,001934,R05039-001,1453.42,
6434046,001935,R05040-000,739.44,
6434047,001936,R05048-008,4493.58,
6434048,001937,R05054-000,997.06,
6434051,001940,R05061-009,1783.2,
6434052,001941,R05061-016,560.74,
6434054,001943,R05063-000,334.68,
6434055,001944,R05074-000,1068.34,
6434058,001947,R05107-001,1230.95,
6434059,001948,R05110-000,1446.81,
6434060,001949,R05116-001,291.86,
6434061,001950,R05132-000,1581.26,
6434062,001951,R05133-003,1471.24,
6434063,001952,R05136-006,4174.49,
6434064,001953,R05136-007,520.32,
6434065,001954,R05160-000,981.9,
6434066,001955,R05166-001,144.64,
6434067,001956,R05172-000,1411.43,
6434068,001957,R05174-000,2183.37,
6434070,001959,R05175-000,837.25,
6434071,001960,R05182-108,913.97,
6434072,001961,R05182-110,1117.08,
6434073,001962,R05189-000,863.89,
6434074,001963,R05205-000,839.68,
6434075,001964,R05210-000,1851.25,
6434076,001965,R05232-000,1316.48,
6434077,001966,R05234-000,1250.59,
6434078,001967,R05237-000,654.9,
6434079,001968,R05238-000,273.11,
6434080,001969,R05238-001,2579.29,
6434081,001970,R05242-000,908.2,
6434082,001971,R05245-000,890.06,
6434083,001972,R05255-099,33.87,
6434084,001973,R05269-000,634.65,
6434085,001974,R05277-000,2400.93,
6434086,001975,R05300-000,1080.41,
6434087,001976,R05300-001,37.55,
6434088,001977,R05304-000,1387.45,
6434089,001978,R05307-000,1721.5,
6434090,001979,R05310-000,1292,
6434092,001981,R05324-010,803.61,
6434093,001982,R05331-000,1071.75,
6434094,001983,R05343-000,706.67,
6434095,001984,R05345-000,621.76,
6434096,001985,R05366-000,2227.35,
6434097,001986,R05375-002,907.43,
6434098,001987,R05376-000,1451.78,
6434099,001988,R05396-000,897.78,
6434100,001989,R05398-000,2452.24,
6434101,001990,R05404-000,121.86,
6434102,001991,R05407-001,1314.95,
6434104,001993,R05416-000,420.43,
6434105,001994,R05417-001,828.31,
6434107,001996,R05421-000,1932.79,
6434108,001997,R05428-000,48.52,
6434109,001998,R05432-000,987.15,
6434111,002000,R05437-002,1806.57,
6434112,002001,R05438-000,143.2,
6434114,002003,R05464-000,2036.17,
6434116,002005,R05466-000,217.09,
6434117,002006,R05467-002,89,
6434118,002007,R05467-003,1405.16,
6434119,002008,R05468-000,1020.2,
6434121,002010,R05479-000,686.98,
6434122,002011,R05486-000,565.99,
6434123,002012,R05486-001,700.31,
6434124,002013,R05488-001,803.03,
6434125,002014,R05494-000,1499.12,
6434126,002015,R05495-000,139.91,
6434127,002016,R05500-000,1435.39,
6434128,002017,R05503-000,1006.39,
6434129,002018,R05506-002,560.74,
6434130,002019,R05508-000,1214.89,
6434131,002020,R05531-001,361.97,
6434132,002021,R05551-001,1181.25,
6434134,002023,R05570-000,711.02,
6434135,002024,R05575-001,1177.35,
6434136,002025,R05587-006,612.37,
6434137,002026,R05589-000,1341.65,
6434138,002027,R05610-001,93.88,
6434139,002028,R05616-000,916.07,
6434141,002030,R05630-001,604.41,
6434142,002031,R05632-002,52.19,
6434143,002032,R05633-000,701.09,
6434144,002033,R05633-001,79.07,
6434145,002034,R05639-000,932.62,
6434146,002035,R05649-000,582.68,
6434147,002036,R05650-000,63.86,
6434148,002037,R05654-000,1153.19,
6434149,002038,R05655-000,86.3,
6434150,002039,R05658-000,63.86,
6434151,002040,R05666-000,117.87,
6434152,002041,R05669-000,59.08,
6434153,002042,R05671-000,1010.69,
6434154,002043,R05672-000,69.47,
6434156,002045,R05679-000,38.65,
6434157,002046,R05680-000,191.35,
6434158,002047,R05685-001,55.8,
6434159,002048,R05691-000,1025.8,
6434161,002050,R05693-005,233.21,
6434162,002051,R05695-000,1032.52,
6434163,002052,R05698-000,5283.04,
6434164,002053,R05699-000,87,
6434165,002054,R05699-001,63.86,
6434166,002055,R05702-000,474.43,
6434167,002056,R05704-000,460.19,
6434168,002057,R05708-000,103.54,
6434171,002060,R05712-001,105.2,
6434172,002061,R05712-002,129.73,
6434173,002062,R05713-000,608.75,
6434174,002063,R05716-000,981.8,
6434175,002064,R05722-000,165.93,
6434176,002065,R05722-001,404.51,
6434177,002066,R05735-000,772.92,
6434178,002067,R05739-001,916.09,
6434179,002068,R05747-000,1452.65,
6434180,002069,R05750-000,1686.77,
6434181,002070,R05755-000,1446.01,
6434182,002071,R05758-000,1345.14,
6434183,002072,R05766-000,658.89,
6434184,002073,R05767-000,1050.63,
6434185,002074,R05770-001,1597.59,
6434186,002075,R05781-000,1062.2,
6434187,002076,R05783-000,1454.17,
6434188,002077,R05784-001,2106.08,
6434189,002078,R05786-000,960.03,
6434190,002079,R05790-001,178.87,
6434191,002080,R05794-000,2635.18,
6434192,002081,R05799-000,1558.67,
6434193,002082,R05799-001,1357.98,
6434194,002083,R05806-000,1452.07,
6434196,002085,R05823-000,980.84,
6434197,002086,R05824-000,824.92,
6434198,002087,R05826-001,57,
6434199,002088,R05828-001,111.25,
6434200,002089,R05830-000,51.03,
6434201,002090,R05831-000,93.54,
6434202,002091,R05835-000,331.93,
6434204,002093,R05837-000,711.57,
6434205,002094,R05846-000,363.49,
6434206,002095,R05848-001,1942.08,
6434207,002096,R05850-000,1516.33,
6434208,002097,R05850-001,115.67,
6434209,002098,R05850-002,115.67,
6434210,002099,R05850-004,115.67,
6434213,002102,R05867-011,3202.03,
6434214,002103,R05875-000,1987.53,
6434215,002104,R05883-000,1675.2,
6434216,002105,R05890-000,2046.04,
6434217,002106,R05913-000,1046.41,
6434218,002107,R05918-000,1309.91,
6434220,002109,R05977-000,1460.77,
6434221,002110,R05981-001,1168.74,
6434222,002111,R06025-000,2874.11,
6434223,002112,R06041-000,958.78,
6434224,002113,R06053-000,2516.06,
6434225,002114,R06057-006,2159.81,
6434226,002115,R06058-000,948.62,
6434227,002116,R06085-000,475.05,
6434228,002117,R06118-000,640.82,
6434230,002119,R06145-000,2730.06,
6434231,002120,R06153-002,311.72,
6434232,002121,R06217-000,38.71,
6434233,002122,R06244-099,39.35,
6434234,002123,R06256-005,98.41,
6434235,002124,R06262-002,1496.58,
6434237,002126,R06270-000,636.46,
6434238,002127,R06273-000,1420.74,
6434239,002128,R06277-000,74.33,
6434240,002129,R06287-000,1301.86,
6434241,002130,R06292-000,99.67,
6434243,002132,R06295-000,93.71,
6434244,002133,R06299-002,264.2,
6434245,002134,R06301-001,2909,
6434246,002135,R06303-000,840.15,
6434247,002136,R06307-000,83.46,
6434248,002137,R06308-000,102.09,
6434249,002138,R06310-000,1885.66,
6434252,002141,R06319-001,840.15,
6434253,002142,R06319-101,118.35,
6434254,002143,R06322-001,2631.01,
6434255,002144,R06328-000,170.09,
6434256,002145,R06335-000,59.87,
6434258,002147,R06345-000,126.14,
6434259,002148,R06345-001,64.38,
6434260,002149,R06350-000,584.46,
6434261,002150,R06357-000,565.99,
6434262,002151,R06359-000,642.59,
6434263,002152,R06360-000,711.76,
6434264,002153,R06361-000,1154.73,
6434265,002154,R06362-000,405.66,
6434266,002155,R06363-001,595.63,
6434267,002156,R06365-000,387.56,
6434268,002157,R06368-000,1731.8,
6434269,002158,R06374-000,1914.04,
6434271,002160,R06391-000,1433.98,
6434272,002161,R06392-000,522.73,
6434273,002162,R06393-000,1715.37,
6434274,002163,R06394-000,111.28,
6434275,002164,R06396-000,6172.52,
6434276,002165,R06407-000,787.04,
6434278,002167,R06410-000,1397.75,
6434279,002168,R06421-000,804.1,
6434280,002169,R06422-000,1724.5,
6434281,002170,R06432-000,19625.36,
6434282,002171,R06434-000,42.06,
6434283,002172,R06438-000,1282.74,
6434284,002173,R06452-001,1640.2,
6434285,002174,R06452-002,1432.09,
6434286,002175,R06455-004,333.38,
6434287,002176,R06457-001,793.72,
6434288,002177,R06458-000,133.91,
6434289,002178,R06459-000,808.65,
6434290,002179,R06460-000,1406.82,
6434291,002180,R06471-000,1487.11,
6434294,002183,R06478-000,935.96,
6434295,002184,R06479-000,181.25,
6434296,002185,R06480-000,896.83,
6434297,002186,R06486-000,192.38,
6434298,002187,R06486-001,192.38,
6434299,002188,R06489-000,1415.71,
6434301,002190,R06501-000,263.37,
6434302,002191,R06505-000,845.61,
6434303,002192,R06508-000,247.47,
6434304,002193,R06527-000,949.45,
6434305,002194,R06536-000,968.66,
6434306,002195,R06559-000,1063.16,
6434307,002196,R06570-000,1605.44,
6434308,002197,R06573-000,1565.8,
6434309,002198,R06580-000,1315.25,
6434310,002199,R06582-000,1324.19,
6434312,002201,R06584-001,164.91,
6434314,002203,R06592-000,560.74,
6434316,002205,R06594-000,1208.88,
6434317,002206,R06598-000,979.51,
6434318,002207,R06610-001,155.98,
6434319,002208,R06611-001,1904.2,
6434320,002209,R06612-000,873.32,
6434321,002210,R06612-001,882.87,
6434322,002211,R06613-000,848.61,
6434323,002212,R06613-001,1410.85,
6434324,002213,R06621-000,2254.96,
6434325,002214,R06623-000,922.62,
6434326,002215,R06633-000,924.27,
6434327,002216,R06634-000,900.09,
6434328,002217,R06638-000,167.94,
6434329,002218,R06639-000,108.41,
6434330,002219,R06640-002,106.95,
6434331,002220,R06641-000,3452.86,
6434332,002221,R06642-001,168.58,
6434333,002222,R06659-000,1421.94,
6434334,002223,R06661-001,178.14,
6434335,002224,R06662-000,334.68,
6434336,002225,R06663-000,2417.95,
6434337,002226,R06668-000,248.65,
6434338,002227,R06668-008,1101.96,
6434339,002228,R06672-000,560.74,
6434340,002229,R06695-001,48.05,
6434341,002230,R06698-001,48.05,
6434342,002231,R06701-000,1606.76,
6434343,002232,R06727-000,2022.58,
6434344,002233,R06729-000,1838.14,
6434345,002234,R06744-001,794.37,
6434346,002235,R06754-000,1064.43,
6434350,002239,R06795-000,359.98,
6434351,002240,R06799-000,1937.71,
6434352,002241,R06803-001,195.04,
6434353,002242,R06816-000,1032.9,
6434355,002244,R06853-000,2015.9,
6434356,002245,R06862-003,430.35,
6434357,002246,R06880-000,1036.61,
6434358,002247,R06883-000,577.35,
6434359,002248,R06892-003,60.96,
6434360,002249,R06892-004,217.82,
6434361,002250,R06892-005,1212.91,
6434362,002251,R06900-000,66.42,
6434363,002252,R06905-000,1025.24,
6434364,002253,R06906-000,1437.68,
6434365,002254,R06908-001,1047.56,
6434366,002255,R06918-000,1414.24,
6434367,002256,R06925-000,2731.25,
6434368,002257,R06950-001,5665.62,
6434370,002259,R06971-000,2143.69,
6434371,002260,R06973-000,59.91,
6434372,002261,R06974-000,1959.21,
6434374,002263,R06989-016,1919.98,
6434375,002264,R06991-001,1623.74,
6434376,002265,R07000-001,1003.26,
6434378,002267,R07004-000,1031.88,
6434379,002268,R07017-001,75.98,
6434381,002270,R07018-139,1630.11,
6434382,002271,R07018-146,2300.02,
6434383,002272,R07018-170,2084.41,
6434384,002273,R07018-188,573.4,
6434387,002276,R07026-000,2863.48,
6434388,002277,R07026-002,1376.14,
6434390,002279,R07052-000,1998.57,
6434391,002280,R07055-000,560.74,
6434392,002281,R07058-000,4473.65,
6434393,002282,R07093-001,1368.08,
6434395,002284,R07095-000,1221.22,
6434396,002285,R07109-000,2448.07,
6434397,002286,R07122-000,1356.46,
6434398,002287,R07149-000,2523.11,
6434399,002288,R07151-000,2043.88,
6434400,002289,R07172-000,1613.57,
6434401,002290,R07231-000,2066.61,
6434402,002291,R07243-000,1447.83,
6434403,002292,R07244-000,1288.19,
6434404,002293,R07246-000,35.08,
6434405,002294,R07263-000,305.13,
6434406,002295,R07264-000,3020.04,
6434407,002296,R07300-000,32.77,
6434408,002297,R07303-000,200.33,
6434409,002298,R07303-002,1393.78,
6434410,002299,R07310-002,117.14,
6434411,002300,R07310-006,129.79,
6434412,002301,R07310-007,203.65,
6434413,002302,R07310-009,124.41,
6434414,002303,R07310-013,85.21,
6434415,002304,R07337-000,765.59,
6434416,002305,R07339-000,44.5,
6434417,002306,R07344-000,1117.31,
6434418,002307,R07344-001,90.79,
6434419,002308,R07351-000,806.11,
6434420,002309,R07352-000,1868.14,
6434421,002310,R07355-000,67.51,
6434422,002311,R07356-000,120.92,
6434423,002312,R07359-000,306.09,
6434424,002313,R07371-000,196.57,
6434425,002314,R07372-000,187.3,
6434426,002315,R07373-000,858.07,
6434427,002316,R07380-001,315.32,
6434428,002317,R07381-000,2960.95,
6434429,002318,R07406-000,785.02,
6434432,002321,R07417-000,1681.97,
6434433,002322,R07422-000,1555.48,
6434434,002323,R07426-011,126.78,
6434435,002324,R07427-000,492.15,
6434436,002325,R07429-000,824.68,
6434437,002326,R07438-004,1250.53,
6434438,002327,R07438-007,1207.59,
6434439,002328,R07443-000,1574.82,
6434440,002329,R07445-001,101.33,
6434441,002330,R07446-001,1870.74,
6434442,002331,R07449-012,238.42,
6434443,002332,R07451-000,111.03,
6434444,002333,R07486-006,409.74,
6434445,002334,R07486-009,62.38,
6434446,002335,R07486-012,623.43,
6434447,002336,R07486-018,2591.48,
6434448,002337,R07486-101,39.81,
6434449,002338,R07486-107,1406.05,
6434450,002339,R07490-000,1382,
6434451,002340,R07490-001,3833.97,
6434452,002341,R07490-003,105.13,
6434454,002343,R07522-000,2494.97,
6434456,002345,R07557-000,1925.38,
6434458,002347,R07570-004,2414.93,
6434460,002349,R07570-039,907.89,
6434461,002350,R07570-043,560.74,
6434462,002351,R07570-056,1506.88,
6434464,002353,R07570-072,1264.79,
6434465,002354,R07570-079,587.32,
6434466,002355,R07570-082,1080.78,
6434467,002356,R07570-088,239.6,
6434468,002357,R07570-119,3017.73,
6434469,002358,R07571-009,44.6,
6434470,002359,R07572-008,4767.41,
6434471,002360,R07572-012,1329.6,
6434472,002361,R07572-018,2115.42,
6434473,002362,R07592-029,122.84,
6434474,002363,R07592-030,61.14,
6434475,002364,R07592-439,51.61,
6434476,002365,R07594-000,3520.74,
6434477,002366,R07595-000,40.91,
6434478,002367,R07596-111,445.3,
6434479,002368,R07598-002,129.45,
6434480,002369,R07598-003,38.75,
6434481,002370,R07609-000,171.76,
6434482,002371,R07610-003,1605.05,
6434483,002372,R07610-105,1300.69,
6434486,002375,R07620-000,13815.82,
6434487,002376,R07633-000,1144.93,
6434488,002377,R07634-000,539.3,
6434489,002378,R07638-000,916.16,
6434490,002379,R07673-000,11897.4,
6434491,002380,R07673-002,2417.67,
6434492,002381,R07702-000,1926.94,
6434493,002382,R07703-000,379.13,
6434494,002383,R07717-000,3522.14,
6434495,002384,R07745-000,3890.32,
6434496,002385,R07758-000,3785.71,
6434497,002386,R07759-000,4535.77,
6434498,002387,R07769-000,2100.46,
6434499,002388,R07802-000,3951.21,
6434500,002389,R07806-000,2616.16,
6434501,002390,R07824-000,3368.75,
6434502,002391,R07840-000,2418.14,
6434503,002392,R07867-000,3615.46,
6434504,002393,R07870-000,2267.12,
6434506,002395,R07910-000,2078.03,
6434507,002396,R07934-000,843.45,
6434508,002397,R07972-000,1969.1,
6434509,002398,R07976-010,316.82,
6434510,002399,R07976-108,1798.93,
6434511,002400,R07979-001,136.25,
6434512,002401,R07981-000,2706.26,
6434514,002403,R07999-000,1693.25,
6434515,002404,R08001-002,3337.39,
6434517,002406,R08009-003,4322.48,
6434518,002407,R08019-035,754.02,
6434519,002408,R08021-114,444.66,
6434520,002409,R08027-001,1513.83,
6434521,002410,R08027-003,1673.41,
6434522,002411,R08028-102,458.09,
6434523,002412,R08028-121,2094.71,
6434524,002413,R08028-187,558.71,
6434526,002415,R08036-000,4950.27,
6434527,002416,R08036-001,4324.12,
6434528,002417,R08082-099,93.1,
6434529,002418,R08083-019,1085.82,
6434530,002419,R08106-003,120.18,
6434534,002423,R08107-053,1669.44,
6434535,002424,R08111-107,146.27,
6434536,002425,R08111-119,2315.73,
6434537,002426,R08121-002,70.25,
6434538,002427,R08121-004,82.36,
6434539,002428,R08121-005,49.07,
6434540,002429,R08127-007,6114.3,
6434541,002430,R08127-015,4292.23,
6434542,002431,R08142-000,51.96,
6434546,002435,R08145-001,40.7,
6434547,002436,R08172-000,8085.9,
6434548,002437,R08196-000,4731.07,
6434549,002438,R08203-005,2514.03,
6434550,002439,R08211-000,3316.27,
6434551,002440,R08212-000,288.48,
6434552,002441,R08212-001,1594.14,
6434553,002442,R08243-000,2819.19,
6434555,002444,R08255-000,667.96,
6434556,002445,R08257-001,1954.27,
6434557,002446,R08257-002,990.85,
6434560,002449,R08282-000,3324.67,
6434561,002450,R08300-038,1462.67,
6434562,002451,R08300-091,250.97,
6434563,002452,R08301-007,992.77,
6434564,002453,R08301-048,132.93,
6434565,002454,R08301-056,1472.46,
6434566,002455,R08301-122,1322.59,
6434567,002456,R08301-123,1045.67,
6434568,002457,R08301-126,1684.77,
6434569,002458,R08301-128,941.97,
6434570,002459,R08301-132,1129.41,
6434571,002460,R08301-135,1063.35,
6434572,002461,R08301-160,799.53,
6434573,002462,R08301-162,1160.36,
6434576,002465,R08302-162,1731.29,
6434577,002466,R08302-165,281.91,
6434578,002467,R08302-166,281.91,
6434580,002469,R08302-178,998.91,
6434581,002470,R08302-191,552.21,
6434582,002471,R08302-192,4763.42,
6434583,002472,R08305-002,1524.4,
6434584,002473,R08305-003,893.83,
6434586,002475,R08324-001,1755.6,
6434587,002476,R08332-001,978.71,
6434588,002477,R08332-003,636.23,
6434589,002478,R08332-011,1880.48,
6434590,002479,R08332-017,1694.62,
6434591,002480,R08332-045,2089.1,
6434592,002481,R08332-049,1273.86,
6434595,002484,R08332-071,565.99,
6434596,002485,R08332-079,1061.25,
6434597,002486,R08335-010,2051.9,
6434598,002487,R08335-016,1391.26,
6434599,002488,R08335-018,605.28,
6434600,002489,R08335-020,175.29,
6434601,002490,R08335-021,1299.39,
6434603,002492,R08335-036,165.01,
6434604,002493,R08335-037,575.45,
6434605,002494,R08335-040,784.81,
6434606,002495,R08335-043,243.1,
6434607,002496,R08335-047,658.19,
6434608,002497,R08335-056,1179.41,
6434610,002499,R08346-004,1291.35,
6434611,002500,R08353-006,1149.2,
6434612,002501,R08354-009,44.37,
6434614,002503,R08354-129,204.83,
6434615,002504,R08354-142,2725.12,
6434616,002505,R08355-106,710.41,
6434617,002506,R08355-109,970.92,
6434618,002507,R08355-113,718.02,
6434621,002510,R08355-305,740.17,
6434622,002511,R08355-307,1011.83,
6434623,002512,R08355-318,2213.85,
6434624,002513,R08355-322,1309.36,
6434625,002514,R08355-329,897.26,
6434626,002515,R08355-334,771.99,
6434627,002516,R08355-415,327.94,
6434630,002519,R08359-005,2261.05,
6434631,002520,R08359-007,2085.8,
6434632,002521,R08359-025,312.28,
6434633,002522,R08359-055,2118.34,
6434634,002523,R08359-060,1125.63,
6434635,002524,R08360-046,387.3,
6434636,002525,R08360-074,2022.85,
6434637,002526,R08360-102,3117.02,
6434638,002527,R08360-104,2148.77,
6434639,002528,R08360-180,1358.29,
6434640,002529,R08360-213,2139.22,
6434641,002530,R08366-000,1700.06,
6434642,002531,R08374-000,2818.85,
6434644,002533,R08382-154,1584.89,
6434646,002535,R08382-207,1247.44,
6434647,002536,R08382-213,1756.38,
6434648,002537,R08382-251,1845.55,
6434650,002539,R08384-001,841.29,
6434651,002540,R08404-002,478.59,
6434652,002541,R08404-014,37.55,
6434653,002542,R08405-001,3809.28,
6434654,002543,R08443-001,43.54,
6434655,002544,R08466-002,2665.57,
6434656,002545,R08466-013,5342.76,
6434657,002546,R08466-110,2649.35,
6434658,002547,R08467-024,1373.55,
6434659,002548,R08477-005,191.66,
6434661,002550,R08479-121,3879.08,
6434663,002552,R08540-159,2356.93,
6434664,002553,R08540-201,284.16,
6434665,002554,R08540-202,1930.27,
6434666,002555,R08558-002,3571.49,
6434667,002556,R08574-003,300.31,
6434669,002558,R08583-004,2688.86,
6434670,002559,R08583-007,1110.69,
6434671,002560,R08583-013,56.23,
6434672,002561,R08586-007,930.95,
6434673,002562,R08589-000,3333.5,
6434674,002563,R08606-017,220.03,
6434675,002564,R08612-000,1009.91,
6434676,002565,R08613-000,694.67,
6434677,002566,R08622-003,2095.71,
6434678,002567,R08622-006,784.66,
6434680,002569,R08624-006,954.99,
6434681,002570,R08624-007,615.65,
6434682,002571,R08624-008,1333.12,
6434683,002572,R08625-000,633.01,
6434684,002573,R08626-000,438.13,
6434685,002574,R08638-000,2328.54,
6434686,002575,R08640-001,51.97,
6434688,002577,R08640-125,231.79,
6434689,002578,R08640-126,1361.22,
6434691,002580,R08651-000,13161.95,
6434695,002584,R08671-007,4805.47,
6434696,002585,R08671-008,4230.06,
6434697,002586,R08671-010,1003.53,
6434698,002587,R08676-000,3300.97,
6434699,002588,R08689-001,649.61,
6434700,002589,R08697-001,11742.32,
6434701,002590,R08710-004,1444.07,
6434702,002591,R08711-000,5701.59,
6434703,002592,R08712-000,2342.33,
6434704,002593,R08715-008,2295.17,
6434708,002597,R08726-001,2033.54,
6434709,002598,R08726-006,2728.62,
6434710,002599,R08726-010,138.65,
6434711,002600,R08728-002,372.1,
6434712,002601,R08728-007,1027.4,
6434713,002602,R08728-023,1237.17,
6434714,002603,R08739-001,1182.64,
6434715,002604,R08743-007,40.33,
6434716,002605,R08747-007,1313.21,
6434717,002606,R08747-009,645.16,
6434718,002607,R08747-014,1275.9,
6434719,002608,R08747-027,730.05,
6434720,002609,R08747-029,936.28,
6434722,002611,R08749-113,1032.39,
6434724,002613,R08749-129,272.27,
6434728,002617,R08769-002,155.73,
6434729,002618,R08796-001,1404.75,
6434730,002619,R08809-000,4315.2,
6434731,002620,R08815-000,4900.57,
6434735,002624,R08840-003,1059.62,
6434736,002625,R08848-000,217.93,
6434737,002626,R08859-004,3509.13,
6434738,002627,R08862-000,319.97,
6434739,002628,R08862-002,245.84,
6434740,002629,R08862-003,1080.1,
6434741,002630,R08866-001,499,
6434745,002634,R08878-006,321.38,
6434747,002636,R08898-126,3377.22,
6434748,002637,R08915-000,958.17,
6434750,002639,R08921-002,2602.69,
6434751,002640,R08921-101,970.94,
6434752,002641,R08925-000,416.16,
6434753,002642,R08925-002,6362.2,
6434754,002643,R08925-004,965.11,
6434755,002644,R08974-001,577.99,
6434756,002645,R08980-001,1116.64,
6434757,002646,R08980-002,1650,
6434758,002647,R08981-001,928.3,
6434759,002648,R09003-000,1105.6,
6434760,002649,R09016-001,1789.95,
6434761,002650,R09021-000,2394.86,
6434762,002651,R09030-002,8275.3,
6434763,002652,R09030-018,735.63,
6434764,002653,R09030-019,1393.16,
6434765,002654,R09030-021,629.86,
6434766,002655,R09030-025,886.29,
6434767,002656,R09030-031,779.46,
6434768,002657,R09030-033,1101.69,
6434769,002658,R09030-035,865.88,
6434771,002660,R09030-043,1967.45,
6434773,002662,R09030-054,1191.49,
6434774,002663,R09030-068,749.69,
6434775,002664,R09030-102,450.6,
6434776,002665,R09031-010,1628.47,
6434777,002666,R09031-012,2150.7,
6434778,002667,R09033-121,560.74,
6434779,002668,R09033-124,1112.71,
6434780,002669,R09033-127,560.74,
6434781,002670,R09033-132,2054.9,
6434783,002672,R09033-142,729.46,
6434784,002673,R09033-169,1150.32,
6434785,002674,R09033-170,630.26,
6434788,002677,R09049-013,202.35,
6434789,002678,R09049-014,34.57,
6434791,002680,R09060-000,2795.1,
6434792,002681,R09060-004,95.74,
6434793,002682,R09079-000,624.65,
6434795,002684,R09116-000,882.47,
6434797,002686,R09118-101,896.72,
6434798,002687,R09118-104,325.22,
6434799,002688,R09118-106,267.18,
6434800,002689,R09118-107,280.41,
6434801,002690,R09120-000,991.13,
6434802,002691,R09122-000,2285.97,
6434803,002692,R09122-002,1377.44,
6434804,002693,R09124-103,810.43,
6434805,002694,R09124-105,693.8,
6434806,002695,R09125-206,1377.93,
6434807,002696,R09128-001,2532.6,
6434808,002697,R09128-007,920.89,
6434809,002698,R09129-001,475.07,
6434810,002699,R09129-015,1079.08,
6434811,002700,R09130-004,72.41,
6434812,002701,R09133-002,2016.97,
6434813,002702,R09133-005,1095.32,
6434814,002703,R09135-004,2519.57,
6434816,002705,R09139-008,662.05,
6434817,002706,R09145-002,3663.89,
6434818,002707,R09147-000,304.41,
6434820,002709,R09151-001,941.64,
6434821,002710,R09151-009,569.86,
6434823,002712,R09173-002,62.75,
6434824,002713,R09198-003,1593.1,
6434828,002717,R09215-006,83.41,
6434830,002719,R09216-011,103.24,
6434831,002720,R09221-101,718.39,
6434834,002723,R09228-003,671.66,
6434837,002726,R09245-003,934.85,
6434838,002727,R09256-001,1606.12,
6434839,002728,R09263-001,70.25,
6434840,002729,R09264-001,132.93,
6434841,002730,R09267-005,560.74,
6434842,002731,R09268-001,89.33,
6434844,002733,R09280-147,1249.63,
6434845,002734,R09280-158,4686.57,
6434848,002737,R09289-000,168.22,
6434849,002738,R09290-004,1769.57,
6434853,002742,R09308-001,2417.32,
6434854,002743,R09308-002,2095.19,
6434855,002744,R09308-005,1180.48,
6434857,002746,R09308-055,1150.49,
6434858,002747,R09310-004,140.97,
6434859,002748,R09310-005,5420.33,
6434860,002749,R09314-004,274.53,
6434861,002750,R09321-000,3473.26,
6434862,002751,R09333-016,62.93,
6434863,002752,R09340-004,560.74,
6434864,002753,R09340-008,1351.73,
6434865,002754,R09340-012,685.88,
